nomeSistema,class,jdeodorant,pmd,jspirit
mapstruct,org.mapstruct.ap.internal.model.source.MappingOptions,0,1,1
mapstruct,org.mapstruct.ap.test.array.ScienceMapperImpl,1,1,0
mapstruct,org.mapstruct.ap.test.bugs._1685.UserMapperImpl,1,1,0
mapstruct,org.mapstruct.ap.test.nestedbeans.mixed.FishTankMapperImpl,1,1,0
mapstruct,org.mapstruct.ap.test.nestedtargetproperties.ChartEntryToArtistImpl,1,1,0
mapstruct,org.mapstruct.ap.internal.gem.MapMappingGem,0,1,1
mapstruct,org.mapstruct.ap.internal.gem.MapperConfigGem,0,1,1
mapstruct,org.mapstruct.ap.internal.gem.MapperGem,0,1,1
mapstruct,org.mapstruct.ap.internal.gem.MappingGem,0,1,1
mockserver,org.mockserver.client.MockServerClient,1,1,1
mockserver,org.mockserver.serialization.model.ExpectationDTO,1,0,1
mockserver,org.mockserver.validator.jsonschema.JsonSchemaValidator,1,1,1
mockserver,org.mockserver.serialization.RequestDefinitionSerializer,1,1,0
mockserver,org.mockserver.socket.tls.bouncycastle.BCKeyAndCertificateFactory,1,1,1
mockserver,org.mockserver.socket.tls.jdk.JDKKeyAndCertificateFactory,1,1,1
mockserver,org.mockserver.configuration.ConfigurationPropertiesTest,1,1,1
mockserver,org.mockserver.log.model.LogEntry,1,1,1
mockserver,org.mockserver.mock.HttpState,1,1,1
mockserver,org.mockserver.mock.Expectation,1,1,1
mockserver,org.mockserver.model.NottableString,1,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcher,1,1,1
mockserver,org.mockserver.netty.unification.PortUnificationHandler,1,1,1
mockserver,org.mockserver.configuration.ConfigurationProperties,0,1,1
mockserver,org.mockserver.openapi.examples.ExampleBuilder,0,1,1
mockserver,org.mockserver.serialization.deserializers.body.BodyDTODeserializer,0,1,1
mockserver,org.mockserver.serialization.deserializers.body.BodyWithContentTypeDTODeserializer,0,1,1
mockserver,org.mockserver.serialization.deserializers.body.StrictBodyDTODeserializer,0,1,1
mockserver,org.mockserver.collections.nottablestring.hashmap.NottableStringHashMapContainAllTest,0,1,1
mockserver,org.mockserver.collections.nottablestring.multimap.NottableStringMultiMapContainAllTest,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherTest,0,1,1
mockserver,org.mockserver.serialization.deserializers.body.BodyDTODeserializerTest,0,1,1
mockserver,org.mockserver.testing.integration.mock.AbstractBasicMockingIntegrationTest,0,1,1
mockserver,org.mockserver.testing.integration.mock.AbstractExtendedMockingIntegrationTest,0,1,1
mockserver,org.mockserver.dashboard.DashboardWebSocketHandler,0,1,1
mybatis,org.apache.ibatis.mapping.CacheBuilder,1,1,1
mybatis,org.apache.ibatis.parsing.XNode,1,1,1
mybatis,org.apache.ibatis.session.Configuration,1,1,1
mybatis,org.apache.ibatis.datasource.unpooled.UnpooledDataSource,1,1,1
mybatis,org.apache.ibatis.builder.annotation.ProviderSqlSource,1,1,1
mybatis,org.apache.ibatis.executor.resultset.DefaultResultSetHandler,1,1,1
mybatis,org.apache.ibatis.reflection.Reflector,1,1,1
mybatis,org.apache.ibatis.builder.MapperBuilderAssistant,1,1,1
mybatis,org.apache.ibatis.session.defaults.DefaultSqlSession,1,1,1
mybatis,org.apache.ibatis.type.TypeHandlerRegistry,1,1,1
mybatis,org.apache.ibatis.domain.jpetstore.Order,1,1,1
mybatis,org.apache.ibatis.builder.xml.XMLMapperBuilder,1,1,1
mybatis,org.apache.ibatis.jdbc.ScriptRunner,1,1,1
mybatis,org.apache.ibatis.builder.annotation.MapperAnnotationBuilder,0,1,1
mybatis,org.apache.ibatis.builder.xml.XMLConfigBuilder,0,1,1
mybatis,org.apache.ibatis.datasource.pooled.PooledDataSource,0,1,1
mybatis,org.apache.ibatis.reflection.TypeParameterResolver,0,1,1
mybatis,org.apache.ibatis.session.SqlSessionManager,0,1,1
nanohttpd,org.nanohttpd.protocols.http.NanoHTTPD,1,1,1
nanohttpd,org.nanohttpd.protocols.http.response.Response,1,1,1
nanohttpd,org.nanohttpd.protocols.http.HTTPSession,1,1,1
nanohttpd,org.nanohttpd.webserver.SimpleWebServer,1,1,1
nanohttpd,org.nanohttpd.protocols.websockets.WebSocket,0,1,1
nanohttpd,org.nanohttpd.protocols.websockets.WebSocketFrame,0,1,1
netty,com.corundumstudio.socketio.namespace.Namespace,1,1,1
netty,com.corundumstudio.socketio.protocol.PacketDecoder,0,1,1
netty,com.corundumstudio.socketio.protocol.PacketEncoder,0,1,1
redisson,org.redisson.connection.balancer.LoadBalancerManager,1,1,1
redisson,org.redisson.client.handler.CommandDecoder,1,1,1
redisson,org.redisson.client.RedisConnection,1,1,1
redisson,org.redisson.config.Config,1,1,0
redisson,org.redisson.RedissonExecutorService,1,1,1
redisson,org.redisson.RedisRunner,1,1,1
redisson,org.redisson.RedissonLiveObjectService,1,1,1
redisson,org.redisson.connection.MasterSlaveConnectionManager,1,1,1
redisson,org.redisson.executor.CronExpression,1,1,1
redisson,org.redisson.tomcat.RedissonSessionManager,1,1,1
redisson,org.redisson.spring.data.connection.RedissonConnection,1,1,1
redisson,org.redisson.spring.data.connection.RedissonClusterConnection,1,1,1
redisson,org.redisson.RedissonBitSet,0,1,1
redisson,org.redisson.RedissonBoundedBlockingQueue,0,1,1
redisson,org.redisson.RedissonBucket,0,1,1
redisson,org.redisson.RedissonDelayedQueue,0,1,1
redisson,org.redisson.RedissonGeo,0,1,1
redisson,org.redisson.RedissonLexSortedSet,0,1,1
redisson,org.redisson.RedissonList,0,1,1
redisson,org.redisson.RedissonListMultimapValues,0,1,1
redisson,org.redisson.RedissonLock,0,1,1
redisson,org.redisson.RedissonMap,0,1,1
redisson,org.redisson.RedissonMapCache,0,1,1
redisson,org.redisson.RedissonMultiLock,0,1,1
redisson,org.redisson.RedissonObject,0,1,1
redisson,org.redisson.RedissonPermitExpirableSemaphore,0,1,1
redisson,org.redisson.RedissonPriorityBlockingDeque,0,1,1
redisson,org.redisson.RedissonPriorityQueue,0,1,1
redisson,org.redisson.RedissonScoredSortedSet,0,1,1
redisson,org.redisson.RedissonSemaphore,0,1,1
redisson,org.redisson.RedissonSet,0,1,1
redisson,org.redisson.RedissonSetCache,0,1,1
redisson,org.redisson.RedissonSetMultimapValues,0,1,1
redisson,org.redisson.RedissonSortedSet,0,1,1
redisson,org.redisson.RedissonStream,0,1,1
redisson,org.redisson.RedissonSubList,0,1,1
redisson,org.redisson.RedissonTimeSeries,0,1,1
redisson,org.redisson.RedissonTransferQueue,0,1,1
redisson,org.redisson.cache.AbstractCacheMap,0,1,1
redisson,org.redisson.client.handler.CommandPubSubDecoder,0,1,1
redisson,org.redisson.cluster.ClusterConnectionManager,0,1,1
redisson,org.redisson.command.CommandAsyncService,0,1,1
redisson,org.redisson.connection.SentinelConnectionManager,0,1,1
redisson,org.redisson.connection.pool.ConnectionPool,0,1,1
redisson,org.redisson.jcache.JCache,0,1,1
redisson,org.redisson.jcache.JCacheManager,0,1,1
redisson,org.redisson.liveobject.core.AccessorInterceptor,0,1,1
redisson,org.redisson.liveobject.misc.ClassUtils,0,1,1
redisson,org.redisson.redisnode.SentinelRedisNode,0,1,1
redisson,org.redisson.spring.support.RedissonNamespaceParserSupport,0,1,1
redisson,org.redisson.transaction.BaseTransactionalSet,0,1,1
redisson,org.redisson.BaseMapTest,0,1,1
redisson,org.redisson.RedissonBoundedBlockingQueueTest,0,1,1
redisson,org.redisson.RedissonFairLockTest,0,1,1
redisson,org.redisson.RedissonGeoTest,0,1,1
redisson,org.redisson.RedissonListTest,0,1,1
redisson,org.redisson.RedissonLiveObjectServiceTest,0,1,1
redisson,org.redisson.RedissonLocalCachedMapTest,0,1,1
redisson,org.redisson.RedissonMapCacheTest,0,1,1
redisson,org.redisson.RedissonRemoteServiceTest,0,1,1
redisson,org.redisson.RedissonScoredSortedSetTest,0,1,1
redisson,org.redisson.RedissonSetTest,0,1,1
redisson,org.redisson.RedissonTest,0,1,1
redisson,org.redisson.RedissonTopicTest,0,1,1
retrofit,retrofit.RestMethodInfo,1,1,0
shenyu,org.apache.shenyu.client.alibaba.dubbo.validation.AlibabaDubboClientValidator,0,1,1
shenyu,org.apache.shenyu.client.apache.dubbo.validation.ApacheDubboClientValidator,0,1,1
shopizer,com.salesmanager.core.business.modules.cms.product.aws.S3ProductContentFileManager,1,1,0
shopizer,com.salesmanager.core.model.shipping.ShippingConfiguration,0,1,1
shopizer,com.salesmanager.core.business.modules.integration.payment.impl.BeanStreamPayment,0,1,1
shopizer,com.salesmanager.core.business.modules.integration.payment.impl.Stripe3Payment,0,1,1
shopizer,com.salesmanager.core.business.services.content.ContentServiceImpl,0,1,1
shopizer,com.salesmanager.core.business.services.order.OrderServiceImpl,0,1,1
shopizer,com.salesmanager.core.business.services.payments.PaymentServiceImpl,0,1,1
shopizer,com.salesmanager.core.business.services.shipping.ShippingServiceImpl,0,1,1
shopizer,com.salesmanager.core.business.services.shoppingcart.ShoppingCartServiceImpl,0,1,1
shopizer,com.salesmanager.core.business.utils.ProductPriceUtils,0,1,1
shopizer,com.salesmanager.shop.admin.controller.categories.CategoryController,0,1,1
shopizer,com.salesmanager.shop.admin.controller.products.ManufacturerController,0,1,1
shopizer,com.salesmanager.shop.filter.StoreFilter,0,1,1
shopizer,com.salesmanager.shop.populator.catalog.PersistableProductPopulator,0,1,1
shopizer,com.salesmanager.shop.populator.catalog.ReadableProductPopulator,0,1,1
shopizer,com.salesmanager.shop.populator.customer.CustomerPopulator,0,1,1
shopizer,com.salesmanager.shop.store.controller.category.ShoppingCategoryController,0,1,1
shopizer,com.salesmanager.shop.store.controller.customer.facade.CustomerFacadeImpl,0,1,1
shopizer,com.salesmanager.shop.store.controller.order.facade.OrderFacadeImpl,0,1,1
shopizer,com.salesmanager.shop.store.controller.store.facade.StoreFacadeImpl,0,1,1
shopizer,com.salesmanager.shop.store.facade.content.ContentFacadeImpl,0,1,1
shopizer,com.salesmanager.shop.store.facade.product.ProductOptionFacadeImpl,0,1,1
shopizer,com.salesmanager.shop.store.facade.user.UserFacadeImpl,0,1,1
spark,spark.Service,1,1,1
spark,spark.Routable,0,1,1
vertx,io.vertx.core.net.NetTest.TLSTest,1,0,1
vertx,io.vertx.core.http.RequestOptions,1,1,1
vertx,io.vertx.core.net.impl.KeyStoreHelper,1,1,1
vertx,io.vertx.core.net.impl.SSLHelper,1,1,1
vertx,io.vertx.core.net.PemKeyCertOptions,1,1,0
vertx,io.vertx.core.http.impl.HttpClientResponseImpl,1,1,1
vertx,io.vertx.core.impl.VertxImpl,1,1,1
vertx,io.vertx.core.cli.impl.DefaultParser,1,0,1
vertx,io.vertx.core.impl.VertxBuilder,1,1,1
vertx,io.vertx.core.buffer.BufferTest,1,1,1
vertx,io.vertx.core.json.JsonObjectTest,1,1,1
vertx,io.vertx.core.http.impl.Http1xClientConnection,1,1,1
vertx,io.vertx.core.net.impl.ConnectionBase,1,1,1
vertx,io.vertx.core.file.impl.FileResolver,1,1,1
vertx,io.vertx.core.http.WebSocketTest,1,1,1
vertx,io.vertx.core.impl.HAManager,1,0,1
vertx,io.vertx.core.VertxOptionsConverter,0,1,1
vertx,io.vertx.core.eventbus.EventBusOptionsConverter,0,1,1
vertx,io.vertx.core.http.HttpClientOptionsConverter,0,1,1
vertx,io.vertx.core.http.HttpServerOptionsConverter,0,1,1
vertx,io.vertx.core.net.TCPSSLOptionsConverter,0,1,1
vertx,examples.CoreExamples,0,1,1
vertx,examples.HTTPExamples,0,1,1
vertx,examples.NetExamples,0,1,1
vertx,io.vertx.core.cli.UsageMessageFormatter,0,1,1
vertx,io.vertx.core.cli.impl.DefaultCommandLine,0,1,1
vertx,io.vertx.core.datagram.impl.DatagramSocketImpl,0,1,1
vertx,io.vertx.core.eventbus.impl.EventBusImpl,0,1,1
vertx,io.vertx.core.eventbus.impl.MessageConsumerImpl,0,1,1
vertx,io.vertx.core.eventbus.impl.clustered.ClusteredEventBus,0,1,1
vertx,io.vertx.core.file.impl.AsyncFileImpl,0,1,1
vertx,io.vertx.core.file.impl.FileSystemImpl,0,1,1
vertx,io.vertx.core.http.impl.Http1xServerConnection,0,1,1
vertx,io.vertx.core.http.impl.Http1xServerRequest,0,1,1
vertx,io.vertx.core.http.impl.Http2ConnectionBase,0,1,1
vertx,io.vertx.core.http.impl.Http2ServerRequest,0,1,1
vertx,io.vertx.core.http.impl.HttpClientImpl,0,1,1
vertx,io.vertx.core.http.impl.HttpClientRequestImpl,0,1,1
vertx,io.vertx.core.http.impl.HttpNetSocket,0,1,1
vertx,io.vertx.core.http.impl.HttpUtils,0,1,1
vertx,io.vertx.core.http.impl.VertxHttp2ConnectionHandler,0,1,1
vertx,io.vertx.core.http.impl.VertxHttp2Stream,0,1,1
vertx,io.vertx.core.http.impl.headers.HeadersMultiMap,0,1,1
vertx,io.vertx.core.impl.launcher.VertxCommandLauncher,0,1,1
vertx,io.vertx.core.impl.launcher.commands.BareCommand,0,1,1
vertx,io.vertx.core.impl.launcher.commands.RunCommand,0,1,1
vertx,io.vertx.core.json.jackson.JacksonCodec,0,1,1
vertx,io.vertx.core.logging.SLF4JLogDelegate,0,1,1
vertx,io.vertx.core.net.impl.NetSocketImpl,0,1,1
vertx,io.vertx.core.net.impl.transport.Transport,0,1,1
vertx,io.vertx.core.parsetools.impl.JsonParserImpl,0,1,1
vertx,io.vertx.core.parsetools.impl.RecordParserImpl,0,1,1
vertx,io.vertx.core.shareddata.impl.SharedDataImpl,0,1,1
vertx,io.vertx.core.CompositeFutureTest,0,1,1
vertx,io.vertx.core.ContextTest,0,1,1
vertx,io.vertx.core.DeploymentTest,0,1,1
vertx,io.vertx.core.FutureTest,0,1,1
vertx,io.vertx.core.LauncherTest,0,1,1
vertx,io.vertx.core.dns.HostnameResolutionTest,0,1,1
vertx,io.vertx.core.eventbus.EventBusTestBase,0,1,1
vertx,io.vertx.core.http.Http1xTest,0,1,1
vertx,io.vertx.core.http.Http2ClientTest,0,1,1
vertx,io.vertx.core.http.Http2ServerTest,0,1,1
vertx,io.vertx.core.http.HttpTLSTest,0,1,1
vertx,io.vertx.core.http.HttpTest,0,1,1
vertx,io.vertx.core.http.headers.HeadersTestBase,0,1,1
vertx,io.vertx.core.net.NetTest,0,1,1
vertx,io.vertx.core.shareddata.AsyncMapTest,0,1,1
vertx,io.vertx.core.spi.metrics.MetricsTest,0,1,1
vertx,io.vertx.test.core.AsyncTestBase,0,1,1
vertx,io.vertx.test.core.TestUtils,0,1,1
vertx,io.vertx.test.fakestream.FakeStream,0,1,1
webmagic,us.codecraft.webmagic.Site,1,1,1
webmagic,us.codecraft.webmagic.Spider,1,1,1
webmagic,us.codecraft.webmagic.model.PageModelExtractor,1,1,1
xdman,xdman.mediaconversion.FFmpeg,1,1,1
xdman,xdman.ui.components.MainWindow,1,1,1
xdman,xdman.ui.components.VideoConversionWnd,1,1,0
xdman,xdman.XDMApp,1,1,1
xdman,xdman.downloaders.metadata.manifests.F4MManifest,1,1,1
xdman,xdman.ui.components.SettingsPage,1,1,1
xdman,xdman.monitoring.MonitoringSession,1,1,1
xdman,xdman.Config,0,1,1
xdman,xdman.DownloadQueue,0,1,1
xdman,xdman.downloaders.Downloader,0,1,1
xdman,xdman.downloaders.SegmentDownloader,0,1,1
xdman,xdman.downloaders.SegmentImpl,0,1,1
xdman,xdman.downloaders.dash.DashDownloader,0,1,1
xdman,xdman.downloaders.hds.HdsDownloader,0,1,1
xdman,xdman.downloaders.hls.EncryptedHlsChannel,0,1,1
xdman,xdman.downloaders.hls.HlsDownloader,0,1,1
xdman,xdman.downloaders.hls.PlaylistParser,0,1,1
xdman,xdman.downloaders.http.HttpChannel,0,1,1
xdman,xdman.downloaders.metadata.HttpMetadata,0,1,1
xdman,xdman.monitoring.ParsedHookData,0,1,1
xdman,xdman.ui.components.VideoPopup,0,1,1
xdman,xdman.util.XDMUtils,0,1,1
xdman,xdman.videoparser.YdlResponse,0,1,1
zookeeper,org.apache.zookeeper.test.system.BaseSysTest,1,1,1
zookeeper,org.apache.jute.compiler.JRecord,1,1,1
zookeeper,org.apache.zookeeper.common.X509TestContext,1,1,1
zookeeper,org.apache.zookeeper.server.ZooKeeperServer,1,1,1
zookeeper,org.apache.zookeeper.ZKWatchManager,1,1,1
zookeeper,org.apache.zookeeper.server.persistence.TxnLogToolkit,1,1,1
zookeeper,org.apache.zookeeper.server.quorum.QuorumPeer,1,1,1
zookeeper,org.apache.zookeeper.test.StaticHostProviderTest,1,1,1
zookeeper,org.apache.zookeeper.server.quorum.QuorumCnxManager,1,1,1
zookeeper,org.apache.zookeeper.test.ClientBase,1,1,1
zookeeper,org.apache.zookeeper.test.ReconfigTest,1,1,1
zookeeper,org.apache.zookeeper.server.NettyServerCnxnFactory,1,1,1
zookeeper,org.apache.zookeeper.server.ServerCnxnFactory,1,1,1
zookeeper,org.apache.zookeeper.server.quorum.Leader,1,1,1
zookeeper,org.apache.zookeeper.server.quorum.QuorumPeerTestBase.MainThread,1,0,1
zookeeper,org.apache.zookeeper.ClientCnxnSocketNIO,1,1,1
zookeeper,org.apache.zookeeper.test.QuorumUtil,1,1,1
zookeeper,org.apache.zookeeper.common.X509Util,1,1,1
zookeeper,org.apache.zookeeper.server.quorum.LearnerHandler,1,1,1
zookeeper,org.apache.zookeeper.server.quorum.UnifiedServerSocket.UnifiedSocket,1,0,1
zookeeper,org.apache.zookeeper.ClientCnxn,1,1,1
zookeeper,org.apache.zookeeper.graph.RandomAccessFileReader,0,1,1
zookeeper,org.apache.jute.compiler.generated.Rcc,0,1,1
zookeeper,org.apache.zookeeper.ClientCnxnSocketNetty,0,1,1
zookeeper,org.apache.zookeeper.ZooKeeper,0,1,1
zookeeper,org.apache.zookeeper.ZooKeeperMain,0,1,1
zookeeper,org.apache.zookeeper.cli.SetQuotaCommand,0,1,1
zookeeper,org.apache.zookeeper.common.ZKHostnameVerifier,0,1,1
zookeeper,org.apache.zookeeper.server.DataTree,0,1,1
zookeeper,org.apache.zookeeper.server.NIOServerCnxn,0,1,1
zookeeper,org.apache.zookeeper.server.NIOServerCnxnFactory,0,1,1
zookeeper,org.apache.zookeeper.server.NettyServerCnxn,0,1,1
zookeeper,org.apache.zookeeper.server.Request,0,1,1
zookeeper,org.apache.zookeeper.server.ServerCnxn,0,1,1
zookeeper,org.apache.zookeeper.server.SessionTrackerImpl,0,1,1
zookeeper,org.apache.zookeeper.server.SnapshotComparer,0,1,1
zookeeper,org.apache.zookeeper.server.persistence.FileTxnLog,0,1,1
zookeeper,org.apache.zookeeper.server.quorum.CommitProcessor,0,1,1
zookeeper,org.apache.zookeeper.server.quorum.ObserverMaster,0,1,1
zookeeper,org.apache.zookeeper.server.quorum.QuorumPeerConfig,0,1,1
zookeeper,org.apache.zookeeper.ZooKeeperTest,0,1,1
zookeeper,org.apache.zookeeper.common.X509UtilTest,0,1,1
zookeeper,org.apache.zookeeper.server.quorum.QuorumPeerMainTest,0,1,1
zookeeper,org.apache.zookeeper.server.quorum.ReconfigRecoveryTest,0,1,1
zookeeper,org.apache.zookeeper.server.quorum.Zab1_0Test,0,1,1
zookeeper,org.apache.zookeeper.test.ClientTest,0,1,1
zookeeper,org.apache.zookeeper.test.QuorumBase,0,1,1
zookeeper,org.apache.zookeeper.test.QuorumBaseOracle_2Nodes,0,1,1
zookeeper,org.apache.zookeeper.test.ZooKeeperTestClient,0,1,1
